"ID","householdID","communityID","Birth_Year","Birth_Month","ba003","Current_Hukou","Marital_Status","bf004","Adult_Edu","Age_2011","Edu_Group","Area_Type"
"10820630701","108206307","1082063",1951,4,2,"1","1",NA,0,60,3,"1"
"10820631301","108206313","1082063",1948,12,2,"1","5",4,0,63,1,"1"
"10820631501","108206315","1082063",1951,12,2,"1","1",NA,0,60,2,"1"
"10820632401","108206324","1082063",1951,7,2,"1","1",NA,0,60,1,"1"
"10820632701","108206327","1082063",1943,8,1,"1","5",5,0,68,1,"1"
"10820632902","108206329","1082063",1947,3,2,"1","1",NA,0,64,2,"1"
"10825910101","108259101","1082591",1931,11,2,"1","1",NA,0,80,1,"1"
"10825910102","108259101","1082591",1928,7,2,"1","1",NA,0,83,3,"1"
"10825910201","108259102","1082591",1947,9,2,"1","1",NA,0,64,1,"1"
"10825910202","108259102","1082591",1944,1,2,"1","1",NA,0,67,1,"1"
"10825910301","108259103","1082591",1947,6,2,"1","1",NA,0,64,1,"1"
"10825910302","108259103","1082591",1948,2,2,"1","1",NA,0,63,1,"1"
"10825910501","108259105","1082591",1951,9,2,"1","1",NA,0,60,1,"1"
"10825910602","108259106","1082591",1946,7,2,"1","1",NA,0,65,2,"1"
"10825911401","108259114","1082591",1950,2,2,"1","1",NA,0,61,1,"1"
"10825911402","108259114","1082591",1947,2,2,"1","1",NA,0,64,1,"1"
"10825911701","108259117","1082591",1927,5,2,"1","5",1,0,84,2,"1"
"10825912101","108259121","1082591",1933,3,2,"1","1",NA,0,78,1,"1"
"10825912102","108259121","1082591",1929,12,2,"1","1",NA,0,82,1,"1"
"10825912301","108259123","1082591",1949,7,2,"1","1",NA,0,62,3,"1"
"10825912401","108259124","1082591",1943,3,2,"1","5",1,0,68,1,"1"
"10825912501","108259125","1082591",1934,1,2,"1","1",NA,0,77,1,"1"
"10825912502","108259125","1082591",1941,11,2,"1","1",NA,0,70,2,"1"
"10825912702","108259127","1082591",1951,12,2,"1","1",NA,0,60,2,"1"
"10825912901","108259129","1082591",1941,1,2,"1","1",NA,0,70,1,"1"
"10825912902","108259129","1082591",1947,3,2,"1","1",NA,0,64,1,"1"
"10825913102","108259131","1082591",1944,10,2,"1","1",NA,0,67,2,"1"
"10825913301","108259133","1082591",1936,3,2,"1","2",NA,0,75,1,"1"
"10825913302","108259133","1082591",1939,10,2,"1","2",NA,0,72,1,"1"
"10825920401","108259204","1082592",1937,4,2,"2","1",NA,0,74,1,"1"
"10825920402","108259204","1082592",1948,7,2,"2","1",NA,0,63,1,"1"
"10825920501","108259205","1082592",1944,2,2,"1","1",NA,0,67,1,"1"
"10825920502","108259205","1082592",1944,5,2,"1","1",NA,0,67,2,"1"
"10825920801","108259208","1082592",1948,6,2,"2","1",NA,0,63,2,"1"
"10825920802","108259208","1082592",1950,5,2,"2","1",NA,0,61,2,"1"
"10825920901","108259209","1082592",1943,8,2,"2","1",NA,0,68,1,"1"
"10825920902","108259209","1082592",1941,11,2,"2","1",NA,0,70,1,"1"
"10825921001","108259210","1082592",1930,4,2,"2","4",4,0,81,3,"1"
"10825921101","108259211","1082592",1951,12,2,"1","1",NA,0,60,1,"1"
"10825921302","108259213","1082592",1947,9,2,"1","1",NA,0,64,3,"1"
"10825922101","108259221","1082592",1947,2,2,"2","1",NA,0,64,2,"1"
"10825922102","108259221","1082592",1949,6,2,"2","1",NA,0,62,3,"1"
"10825922201","108259222","1082592",1937,11,2,"1","1",NA,0,74,1,"1"
"10825922202","108259222","1082592",1937,7,2,"1","1",NA,0,74,3,"1"
"10825922301","108259223","1082592",1950,11,2,"1","1",NA,0,61,1,"1"
"10825922302","108259223","1082592",1941,3,2,"1","1",NA,0,70,2,"1"
"10825922501","108259225","1082592",1950,2,2,"1","1",NA,0,61,1,"1"
"10825922502","108259225","1082592",1950,2,2,"1","1",NA,0,61,1,"1"
"10825922601","108259226","1082592",1941,3,2,"1","1",NA,0,70,1,"1"
"10825922602","108259226","1082592",1949,8,2,"1","1",NA,0,62,1,"1"
"10825922901","108259229","1082592",1944,9,2,"1","1",NA,0,67,4,"1"
"10825922902","108259229","1082592",1941,12,2,"1","1",NA,0,70,1,"1"
"10825923001","108259230","1082592",1945,5,2,"1","1",NA,0,66,1,"1"
"10825923002","108259230","1082592",1942,2,2,"1","1",NA,0,69,3,"1"
"10825923101","108259231","1082592",1949,12,2,"1","5",4,0,62,3,"1"
"10825923301","108259233","1082592",1950,7,2,"1","5",1,0,61,2,"1"
"10825923601","108259236","1082592",1947,12,2,"2","1",NA,0,64,3,"1"
"10825923602","108259236","1082592",1949,10,2,"2","1",NA,0,62,1,"1"
"10825924001","108259240","1082592",1945,10,2,"1","5",4,0,66,1,"1"
"10825924101","108259241","1082592",1949,5,2,"2","1",NA,0,62,1,"1"
"10825924102","108259241","1082592",1950,9,2,"2","1",NA,0,61,4,"1"
"10825924401","108259244","1082592",1939,2,2,"1","1",NA,0,72,2,"1"
"10825924402","108259244","1082592",1947,9,2,"1","1",NA,0,64,2,"1"
"10825930501","108259305","1082593",1951,11,2,"2","1",NA,0,60,2,"2"
"10825930901","108259309","1082593",1938,3,2,"1","1",NA,0,73,1,"1"
"10825930902","108259309","1082593",1933,10,2,"1","1",NA,0,78,1,"1"
"10825931002","108259310","1082593",1947,3,2,"1","1",NA,0,64,3,"1"
"10825931401","108259314","1082593",1947,2,2,"1","5",2,0,64,2,"1"
"10825931502","108259315","1082593",1950,6,2,"1","1",NA,0,61,2,"1"
"10825931601","108259316","1082593",1950,8,2,"2","1",NA,0,61,1,"1"
"10825931602","108259316","1082593",1949,5,2,"2","1",NA,0,62,3,"1"
"10825932002","108259320","1082593",1941,12,2,"2","1",NA,0,70,2,"1"
"10825932201","108259322","1082593",1948,5,1,"2","5",NA,0,63,3,"1"
"10825932601","108259326","1082593",1946,12,2,"1","1",NA,0,65,2,"1"
"10825932602","108259326","1082593",1950,8,2,"1","1",NA,0,61,1,"1"
"10825932801","108259328","1082593",1937,2,2,"2","1",NA,0,74,1,"1"
"10825932802","108259328","1082593",1932,1,2,"2","1",NA,0,79,2,"1"
"10825933001","108259330","1082593",1946,9,1,"2","5",5,0,65,3,"1"
"11013110101","110131101","1101311",1942,11,2,"1","1",NA,0,69,1,"1"
"11013110102","110131101","1101311",1937,3,2,"1","1",NA,0,74,1,"1"
"11013110501","110131105","1101311",1946,10,2,"1","1",NA,0,65,3,"1"
"11013110502","110131105","1101311",1947,11,2,"3","1",NA,0,64,2,"1"
"11013110601","110131106","1101311",1948,12,2,"1","2",NA,0,63,2,"1"
"11013110701","110131107","1101311",1935,3,2,"1","1",NA,0,76,1,"1"
"11013110702","110131107","1101311",1935,10,2,"1","1",NA,0,76,3,"1"
"11013110801","110131108","1101311",1951,2,2,"1","1",NA,0,60,1,"1"
"11013110802","110131108","1101311",1950,7,2,"1","1",NA,0,61,1,"1"
"11013110901","110131109","1101311",1935,4,2,"1","1",NA,0,76,1,"1"
"11013110902","110131109","1101311",1933,6,2,"1","1",NA,0,78,1,"1"
"11013111101","110131111","1101311",1948,1,2,"1","1",NA,0,63,1,"1"
"11013111102","110131111","1101311",1950,4,2,"1","1",NA,0,61,1,"1"
"11013111301","110131113","1101311",1941,2,2,"1","6",NA,0,70,2,"1"
"11013111401","110131114","1101311",1927,6,2,"1","5",2,0,84,1,"1"
"11013111501","110131115","1101311",1936,1,2,"1","1",NA,1,75,1,"1"
"11013111502","110131115","1101311",1937,2,2,"1","1",NA,0,74,1,"1"
"11013111601","110131116","1101311",1940,12,2,"3","1",NA,0,71,1,"1"
"11013111602","110131116","1101311",1942,4,2,"1","1",NA,1,69,1,"1"
"11013111701","110131117","1101311",1938,5,2,"1","1",NA,1,73,1,"1"
"11013111702","110131117","1101311",1937,1,2,"1","1",NA,0,74,1,"1"
"11013111801","110131118","1101311",1921,2,2,"1","3",1,0,90,1,"1"
"11013111902","110131119","1101311",1951,11,2,"1","1",NA,0,60,1,"1"
"11013112101","110131121","1101311",1941,5,2,"1","1",NA,1,70,1,"1"
"11013112102","110131121","1101311",1941,11,2,"1","1",NA,0,70,1,"1"
"11013112401","110131124","1101311",1929,5,2,"1","1",NA,0,82,1,"1"
"11013112402","110131124","1101311",1930,3,2,"1","1",NA,0,81,1,"1"
"11013120101","110131201","1101312",1946,2,2,"2","1",NA,1,65,1,"1"
"11013120102","110131201","1101312",1941,2,2,"2","1",NA,0,70,1,"1"
"11013120701","110131207","1101312",1943,2,2,"1","1",NA,0,68,1,"1"
"11013120702","110131207","1101312",1946,1,2,"1","1",NA,0,65,1,"1"
"11013121001","110131210","1101312",1927,6,2,"1","5",1,0,84,1,"1"
"11013121201","110131212","1101312",1940,9,2,"1","1",NA,0,71,1,"1"
"11013121202","110131212","1101312",1941,3,2,"1","1",NA,0,70,2,"1"
"11013121501","110131215","1101312",1950,12,1,"1","1",NA,0,61,1,"1"
"11013121701","110131217","1101312",1951,10,2,"1","1",NA,1,60,1,"1"
"11013121901","110131219","1101312",1939,3,2,"1","1",NA,0,72,1,"1"
"11013121902","110131219","1101312",1938,10,2,"1","1",NA,0,73,1,"1"
"11013130201","110131302","1101313",1935,2,2,"1","5",1,0,76,1,"1"
"11013130301","110131303","1101313",1941,1,2,"1","1",NA,0,70,1,"1"
"11013130302","110131303","1101313",1938,6,2,"1","1",NA,0,73,1,"1"
"11013130401","110131304","1101313",1928,5,2,"1","5",1,0,83,1,"1"
"11013130501","110131305","1101313",1924,6,2,"1","5",2,0,87,1,"1"
"11013130701","110131307","1101313",1937,6,2,"1","5",1,0,74,1,"1"
"11013130801","110131308","1101313",1951,11,2,"1","1",NA,0,60,1,"1"
"11013130802","110131308","1101313",1951,5,2,"1","1",NA,0,60,1,"1"
"11013131001","110131310","1101313",1945,1,2,"1","1",NA,0,66,1,"1"
"11013131002","110131310","1101313",1944,8,2,"1","1",NA,0,67,1,"1"
"11013131301","110131313","1101313",1928,7,2,"1","5",1,0,83,1,"1"
"11013131601","110131316","1101313",1935,1,2,"2","5",1,0,76,1,"1"
"11013132201","110131322","1101313",1948,10,2,"1","1",NA,0,63,1,"1"
"11013132202","110131322","1101313",1946,9,2,"1","1",NA,0,65,3,"1"
"11013132501","110131325","1101313",1924,3,2,"1","5",1,0,87,1,"1"
"11115410502","111154105","1111541",1948,3,2,"2","1",NA,0,63,2,"2"
"11115410701","111154107","1111541",1947,9,1,"2","5",5,0,64,3,"2"
"11115410801","111154108","1111541",1937,0,1,"2","1",NA,0,74,NA,"2"
"11115410802","111154108","1111541",1950,1,2,"2","1",NA,0,61,3,"2"
"11115410901","111154109","1111541",1944,5,1,"2","1",NA,0,67,3,"2"
"11115410902","111154109","1111541",1941,3,1,"2","1",NA,0,70,3,"2"
"11115411101","111154111","1111541",1950,2,1,"2","1",NA,0,61,3,"2"
"11115411401","111154114","1111541",1949,0,1,"2","1",NA,0,62,1,"2"
"11115411402","111154114","1111541",1944,4,1,"2","1",NA,0,67,4,"2"
"11115411701","111154117","1111541",1948,9,2,"2","5",4,1,63,1,"2"
"11115411802","111154118","1111541",1946,10,2,"2","1",NA,0,65,3,"2"
"11115420201","111154202","1111542",1951,9,2,"1","1",NA,0,60,2,"1"
"11115420202","111154202","1111542",1949,10,2,"1","1",NA,0,62,2,"1"
"11115420301","111154203","1111542",1951,3,2,"1","1",NA,0,60,4,"1"
"11115420302","111154203","1111542",1948,3,2,"1","1",NA,0,63,1,"1"
"11115420701","111154207","1111542",1947,5,1,"1","1",NA,0,64,1,"1"
"11115420702","111154207","1111542",1946,1,1,"1","1",NA,0,65,3,"1"
"11115420801","111154208","1111542",1945,7,1,"1","1",NA,0,66,3,"1"
"11115420802","111154208","1111542",1944,11,1,"1","1",NA,0,67,1,"1"
"11115420901","111154209","1111542",1949,4,2,"1","1",NA,0,62,2,"1"
"11115420902","111154209","1111542",1946,4,1,"1","1",NA,0,65,1,"1"
"11115421101","111154211","1111542",1947,0,1,"1","1",NA,0,64,1,"1"
"11115421102","111154211","1111542",1932,0,1,"1","1",NA,0,79,1,"1"
"11115421201","111154212","1111542",1940,12,1,"1","1",NA,0,71,3,"1"
"11115421202","111154212","1111542",1942,0,1,"1","1",NA,0,69,3,"1"
"11115421301","111154213","1111542",1922,1,2,"1","5",1,0,89,1,"1"
"11115421701","111154217","1111542",1936,0,1,"1","1",NA,1,75,1,"1"
"11115421702","111154217","1111542",1934,10,1,"1","1",NA,1,77,2,"1"
"11115421801","111154218","1111542",1938,0,1,"1","5",1,0,73,1,"1"
"11115422001","111154220","1111542",1933,1,2,"1","1",NA,1,78,1,"1"
"11115422002","111154220","1111542",1936,1,2,"1","1",NA,0,75,1,"1"
"11115422102","111154221","1111542",1937,1,2,"1","1",NA,1,74,1,"1"
"11115422301","111154223","1111542",1938,0,1,"1","5",1,0,73,1,"1"
"11115422401","111154224","1111542",1950,2,1,"1","5",6,0,61,2,"1"
"11115422601","111154226","1111542",1949,3,2,"1","2",NA,0,62,2,"1"
"11115422602","111154226","1111542",1950,3,2,"1","2",NA,0,61,2,"1"
"11115422801","111154228","1111542",1930,12,1,"1","5",1,1,81,1,"1"
"11115423001","111154230","1111542",1932,0,1,"1","5",1,0,79,1,"1"
"11115430101","111154301","1111543",1942,2,2,"2","1",NA,0,69,3,"2"
"11115430201","111154302","1111543",1916,10,2,"2","5",1,0,95,4,"2"
"11115430301","111154303","1111543",1950,1,2,"2","5",NA,0,61,1,"2"
"11115430401","111154304","1111543",1949,0,1,"1","1",NA,0,62,1,"2"
"11115430402","111154304","1111543",1949,0,1,"1","1",NA,0,62,2,"2"
"11115430801","111154308","1111543",1950,9,2,"2","1",NA,0,61,3,"2"
"11115430802","111154308","1111543",1948,6,2,"2","1",NA,0,63,4,"2"
"11115431001","111154310","1111543",1947,6,2,"2","1",NA,1,64,1,"2"
"11115431002","111154310","1111543",1946,3,2,"2","1",NA,0,65,4,"2"
"11115431301","111154313","1111543",1949,11,2,"2","5",1,0,62,1,"2"
"11115431401","111154314","1111543",1933,5,2,"2","5",1,0,78,2,"2"
"11274410201","112744102","1127441",1948,6,2,"2","1",NA,0,63,3,"2"
"11274410202","112744102","1127441",1951,10,2,"1","1",NA,0,60,1,"2"
"11274410601","112744106","1127441",1930,8,2,"2","1",NA,0,81,3,"2"
"11274410602","112744106","1127441",1936,11,2,"2","1",NA,0,75,4,"2"
"11274410801","112744108","1127441",1941,4,2,"1","5",3,0,70,1,"2"
"11274411102","112744111","1127441",1948,6,2,"2","1",NA,0,63,2,"2"
"11274411401","112744114","1127441",1947,8,2,"1","2",NA,0,64,2,"2"
"11274411601","112744116","1127441",1946,11,2,"2","2",NA,0,65,1,"2"
"11274411701","112744117","1127441",1951,6,2,"1","2",NA,0,60,3,"2"
"11274411801","112744118","1127441",1950,1,2,"2","1",NA,0,61,3,"2"
"11274411802","112744118","1127441",1947,10,2,"2","1",NA,0,64,3,"2"
"11274411901","112744119","1127441",1936,7,2,"2","5",2,0,75,4,"2"
"11274412101","112744121","1127441",1932,1,2,"2","1",NA,0,79,1,"2"
"11274412102","112744121","1127441",1929,2,2,"2","1",NA,1,82,1,"2"
"11274412501","112744125","1127441",1942,8,2,"2","1",NA,0,69,4,"2"
"11274412502","112744125","1127441",1940,10,2,"2","1",NA,0,71,3,"2"
"11274412601","112744126","1127441",1937,12,2,"2","1",NA,0,74,2,"2"
"11274412602","112744126","1127441",1947,5,2,"2","1",NA,0,64,2,"2"
"11274412701","112744127","1127441",1947,9,2,"2","1",NA,0,64,1,"2"
"11274412702","112744127","1127441",1939,12,1,"2","1",NA,0,72,3,"2"
"11274412901","112744129","1127441",1942,9,2,"2","1",NA,1,69,2,"2"
"11274412902","112744129","1127441",1934,8,2,"2","1",NA,1,77,1,"2"
"11274413501","112744135","1127441",1949,4,2,"2","1",NA,0,62,4,"2"
"11274413801","112744138","1127441",1932,9,2,"2","1",NA,1,79,1,"2"
"11274413802","112744138","1127441",1939,6,1,"2","1",NA,1,72,1,"2"
"11274420101","112744201","1127442",1947,3,2,"1","2",NA,1,64,1,"1"
"11274420102","112744201","1127442",1942,11,2,"2","1",NA,0,69,3,"1"
"11274420302","112744203","1127442",1951,8,2,"1","1",NA,0,60,2,"1"
"11274420401","112744204","1127442",1951,8,2,"1","2",NA,0,60,1,"1"
"11274420402","112744204","1127442",1945,8,2,"1","2",NA,0,66,1,"1"
"11274420501","112744205","1127442",1942,12,2,"1","1",NA,0,69,1,"1"
"11274420502","112744205","1127442",1940,8,2,"1","1",NA,0,71,1,"1"
"11274420601","112744206","1127442",1934,12,2,"1","5",1,0,77,1,"1"
"11274420802","112744208","1127442",1948,12,2,"1","1",NA,0,63,1,"1"
"11274421002","112744210","1127442",1945,2,2,"1","1",NA,0,66,2,"1"
"11274421302","112744213","1127442",1949,11,2,"1","1",NA,0,62,1,"1"
"11274421401","112744214","1127442",1942,2,2,"1","1",NA,1,69,3,"1"
"11274421402","112744214","1127442",1943,12,2,"1","1",NA,0,68,1,"1"
"11274421501","112744215","1127442",1933,12,2,"1","1",NA,0,78,1,"1"
"11274421502","112744215","1127442",1935,11,2,"1","1",NA,0,76,1,"1"
"11274421601","112744216","1127442",1930,1,2,"1","1",NA,0,81,1,"1"
"11274421602","112744216","1127442",1929,8,2,"1","1",NA,0,82,1,"1"
"11274421701","112744217","1127442",1949,2,2,"2","1",NA,0,62,4,"1"
"11274422101","112744221","1127442",1940,8,2,"1","1",NA,0,71,2,"1"
"11274422102","112744221","1127442",1936,4,2,"1","1",NA,1,75,1,"1"
"11274422301","112744223","1127442",1939,12,2,"1","5",2,1,72,1,"2"
"11274422501","112744225","1127442",1942,1,2,"1","1",NA,0,69,1,"1"
"11274422502","112744225","1127442",1950,9,2,"1","1",NA,0,61,1,"1"
"11274422601","112744226","1127442",1946,4,2,"1","6",NA,0,65,2,"1"
"11274422701","112744227","1127442",1951,7,2,"1","1",NA,1,60,1,"1"
"11274422702","112744227","1127442",1945,11,2,"1","1",NA,0,66,1,"1"
"11274422801","112744228","1127442",1943,12,2,"1","1",NA,0,68,1,"1"
"11274422802","112744228","1127442",1943,1,2,"2","1",NA,1,68,4,"1"
"11274430202","112744302","1127443",1950,8,2,"1","1",NA,0,61,3,"1"
"11274430301","112744303","1127443",1936,12,2,"1","1",NA,0,75,1,"1"
"11274430302","112744303","1127443",1934,6,2,"1","1",NA,0,77,1,"1"
"11274430401","112744304","1127443",1943,11,2,"1","1",NA,0,68,1,"1"
"11274430402","112744304","1127443",1943,5,2,"1","1",NA,0,68,1,"1"
"11274430501","112744305","1127443",1930,4,2,"1","5",4,0,81,1,"1"
"11274430801","112744308","1127443",1949,8,2,"2","1",NA,1,62,1,"1"
"11274430802","112744308","1127443",1944,2,2,"2","1",NA,0,67,2,"1"
"11274431301","112744313","1127443",1928,2,2,"1","1",NA,0,83,1,"1"
"11274431302","112744313","1127443",1930,2,2,"1","1",NA,0,81,1,"1"
"11274431501","112744315","1127443",1947,10,2,"1","1",NA,0,64,2,"1"
"11274431601","112744316","1127443",1949,9,2,"2","1",NA,0,62,1,"1"
"11274431801","112744318","1127443",1950,1,2,"1","1",NA,0,61,1,"1"
"11274431802","112744318","1127443",1951,1,2,"1","1",NA,1,60,1,"1"
"11274431901","112744319","1127443",1939,9,2,"2","1",NA,0,72,1,"1"
"11274431902","112744319","1127443",1934,1,2,"2","1",NA,0,77,1,"1"
"11274432001","112744320","1127443",1941,10,2,"2","1",NA,0,70,4,"1"
"11274432002","112744320","1127443",1946,10,2,"2","1",NA,0,65,1,"1"
"11274432101","112744321","1127443",1935,12,2,"1","1",NA,0,76,1,"1"
"11274432102","112744321","1127443",1927,9,2,"1","1",NA,0,84,1,"1"
"11274432201","112744322","1127443",1946,11,2,"1","1",NA,1,65,4,"1"
"11274432202","112744322","1127443",1946,11,2,"1","1",NA,0,65,1,"1"
"11274432301","112744323","1127443",1931,3,2,"1","5",1,0,80,1,"1"
"11460410101","114604101","1146041",1939,3,2,"2","1",NA,1,72,1,"2"
"11460410102","114604101","1146041",1939,10,2,"2","1",NA,0,72,4,"2"
"11460410202","114604102","1146041",1948,11,1,"2","1",NA,0,63,2,"2"
"11460410401","114604104","1146041",1938,8,1,"2","1",NA,0,73,4,"2"
"11460410402","114604104","1146041",1948,1,2,"2","1",NA,0,63,1,"2"
"11460410501","114604105","1146041",1950,12,1,"2","1",NA,1,61,1,"2"
"11460410502","114604105","1146041",1946,12,1,"2","1",NA,0,65,4,"2"
"11460410601","114604106","1146041",1936,7,2,"2","1",NA,0,75,2,"2"
"11460410602","114604106","1146041",1938,12,1,"2","1",NA,0,73,NA,"2"
"11460410701","114604107","1146041",1950,12,1,"2","4",6,0,61,4,"2"
"11460410801","114604108","1146041",1949,12,2,"2","1",NA,0,62,3,"2"
"11460410802","114604108","1146041",1951,6,2,"2","1",NA,0,60,4,"2"
"11460420102","114604201","1146042",1950,11,1,"2","1",NA,0,61,3,"2"
"11460420201","114604202","1146042",1940,2,2,"2","5",4,0,71,1,"2"
"11460420601","114604206","1146042",1947,4,2,"1","1",NA,0,64,2,"2"
"11460420602","114604206","1146042",1948,8,2,"1","1",NA,0,63,2,"2"
"11460420801","114604208","1146042",1941,4,1,"1","1",NA,0,70,3,"2"
"11460420802","114604208","1146042",1942,1,2,"1","1",NA,0,69,1,"2"
"11460421201","114604212","1146042",1934,3,2,"2","1",NA,0,77,1,"2"
"11460421202","114604212","1146042",1939,9,2,"2","1",NA,0,72,1,"2"
"11460421301","114604213","1146042",1949,5,1,"1","5",4,0,62,1,"2"
"11460421401","114604214","1146042",1946,2,2,"2","5",4,0,65,3,"2"
"11460421501","114604215","1146042",1942,3,1,"2","5",3,0,69,1,"2"
"11460421601","114604216","1146042",1945,5,1,"2","2",NA,0,66,3,"2"
"11460421801","114604218","1146042",1947,7,1,"1","1",NA,0,64,2,"2"
"11460421802","114604218","1146042",1947,7,1,"1","1",NA,0,64,1,"2"
"11460421901","114604219","1146042",1931,4,2,"2","5",2,0,80,1,"2"
"11460430101","114604301","1146043",1950,1,2,"1","1",NA,0,61,1,"1"
"11460430102","114604301","1146043",1945,8,2,"1","1",NA,0,66,1,"1"
"11460430201","114604302","1146043",1941,8,1,"1","1",NA,0,70,2,"1"
"11460430202","114604302","1146043",1936,4,2,"1","1",NA,0,75,1,"1"
"11460430301","114604303","1146043",1940,4,2,"1","1",NA,0,71,1,"1"
"11460430302","114604303","1146043",1948,1,2,"1","1",NA,0,63,1,"1"
"11460430601","114604306","1146043",1949,7,2,"1","1",NA,0,62,2,"1"
"11460430602","114604306","1146043",1945,6,1,"2","1",NA,1,66,4,"1"
"11460431101","114604311","1146043",1941,10,2,"1","1",NA,0,70,1,"1"
"11460431102","114604311","1146043",1932,2,2,"1","1",NA,0,79,1,"1"
"11460431301","114604313","1146043",1942,6,2,"1","1",NA,0,69,2,"1"
"11460431302","114604313","1146043",1941,3,2,"1","1",NA,0,70,2,"1"
"11460431401","114604314","1146043",1943,6,2,"1","5",1,0,68,2,"1"
"11460431701","114604317","1146043",1945,4,2,"1","1",NA,0,66,1,"1"
"11460431702","114604317","1146043",1947,2,2,"1","1",NA,0,64,1,"1"
"11460431801","114604318","1146043",1946,9,1,"1","5",1,0,65,2,"1"
"11460432201","114604322","1146043",1938,4,2,"1","5",2,0,73,1,"1"
"11600610101","116006101","1160061",1935,9,2,"1","5",1,0,76,1,"1"
"11600610201","116006102","1160061",1938,1,2,"1","5",4,1,73,1,"1"
"11600610701","116006107","1160061",1938,3,2,"1","5",1,0,73,2,"1"
"11600610801","116006108","1160061",1937,2,2,"1","5",1,1,74,1,"1"
"11600611101","116006111","1160061",1943,7,2,"1","1",NA,1,68,1,"1"
"11600611102","116006111","1160061",1941,1,2,"1","1",NA,0,70,1,"1"
"11600611201","116006112","1160061",1931,8,2,"1","5",5,0,80,1,"1"
"11600611401","116006114","1160061",1940,10,2,"1","1",NA,0,71,2,"1"
"11600611402","116006114","1160061",1937,5,2,"1","1",NA,0,74,1,"1"
"11600611501","116006115","1160061",1951,4,2,"1","1",NA,0,60,1,"1"
"11600611901","116006119","1160061",1946,6,2,"1","5",4,0,65,1,"1"
"11600612001","116006120","1160061",1939,11,2,"1","1",NA,0,72,2,"1"
"11600620201","116006202","1160062",1935,1,2,"1","5",2,0,76,1,"1"
